DESCR,ID_NODE,ID_PARENT,ORD,ID_TREE,TAG,DESCR
"CDS ESD 2 Degassing Boot V-0702,  FST T-0802 ",562,552,9,10,P-2424,Stop P-2424 - Water Transfer Pump
"CDS ESD 2 Degassing Boot V-0702,  FST T-0802 ",566,0,0,10,S-2011-02,ESD 2 from ESD 1
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",567,593,0,11,S-2012-01,Degassing Boot FST T-0802
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",568,567,0,11,SDV-0703-05,Close SDV - Oil inlet Valve to Degassing Boot V-0703
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",569,567,1,11,SDV-0703-03,Close SDV -Gas to GASCO LP Header
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",570,567,2,11,SDV-0703-06,Close SDV - Lean Gas inlet valve to Degassing Boot V-0703
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",571,567,3,11,SOV-0703-06,Close SOV - Demulsifier to Degassing Boot V-0703
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",572,567,4,11,SDV-0803-01,Close SDV - Oil outlet valve from FST
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",573,567,5,11,SOV-0803-02,Close SOV - De-Waxing Agent to FST T-0803
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",574,567,6,11,SDV-3803-01,Close SDV - Motive Gas inlet Vapour Rec. Ejector J-3803-01/02
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",575,567,7,11,SDV-2420-01,Close SDV - Water outlet valve from FST T-0803
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",576,567,8,11,P-2425,Stop P-2423 - Water Transfer Pump
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",577,567,9,11,P-2426,Stop P-2424 - Water Transfer Pump
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",578,0,12,11,HS-0703-01A/B,ESD Push Button CCR/Field 
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",579,578,0,11,S-2012-01,Degassing Boot FST T-0803
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",580,579,0,11,SDV-0703-05,Close SDV - Oil inlet Valve to Degassing Boot V-0703
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",581,579,1,11,SDV-0703-03,Close SDV -Gas to GASCO LP Header
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",582,579,2,11,SDV-0703-06,Close SDV - Lean Gas inlet valve to Degassing Boot V-0703
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",583,579,3,11,SOV-0703-06,Close SOV - Demulsifier to Degassing Boot V-0703
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",584,579,4,11,SDV-0803-01,Close SDV - Oil outlet valve from FST
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",585,579,5,11,SOV-0803-02,Close SOV - De-Waxing Agent to FST T-0803
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",586,579,6,11,SDV-3803-01,Close SDV - Motive Gas inlet Vapour Rec. Ejector J-3803-01/02
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",587,579,7,11,SDV-2420-01,Close SDV - Water outlet valve from FST T-0803
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",588,579,8,11,P-2425,Stop P-2423 - Water Transfer Pump
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",589,579,9,11,P-2426,Stop P-2424 - Water Transfer Pump
"CDS ESD 2 Degassing Boot V-0703, FST T-0803",593,0,0,11,S-2012-02,ESD 2 from ESD 1
CDS ESD 2 IP Gas Header to GASCO,634,656,0,13,S-2015-01,ESD 2 IP Gas Header
CDS ESD 2 IP Gas Header to GASCO,635,634,0,13,SDV-0401-02,Close SDV - Gas outlet valve from 2nd Stage Separator V-0401
CDS ESD 2 IP Gas Header to GASCO,636,634,1,13,SDV-0402-02,Close SDV -Gas outlet valve from 2nd Stage Separator V-0402
CDS ESD 2 IP Gas Header to GASCO,637,634,2,13,SDV-0403-02,Close SDV - Gas outlet valve from 2nd Stage Separator V-0403
CDS ESD 2 IP Gas Header to GASCO,638,634,3,13,SDV-0404-02,Close SDV - Gas outlet valve from 2nd Stage Separator V-0404
CDS ESD 2 IP Gas Header to GASCO,639,634,4,13,SDV-0405-02,Close SDV - Gas outlet valve from 2nd Stage Separator V-0405
CDS ESD 2 IP Gas Header to GASCO,640,634,5,13,SDV-3600-02,Close SDV - Gas outlet to IP Gas Header to GASCO
CDS ESD 2 IP Gas Header to GASCO,641,634,6,13,SDV-3201-01,Close SDV - Inlet valve to Gas Scrubber V-3201
CDS ESD 2 IP Gas Header to GASCO,642,0,9,13,HS-3600-03A/B,ESD 2  Push Button CCR/Field 
CDS ESD 2 IP Gas Header to GASCO,643,642,0,13,S-2015-01,ESD 2 IP Gas Header
CDS ESD 2 IP Gas Header to GASCO,644,643,0,13,SDV-0401-02,Close SDV - Gas outlet valve from 2nd Stage Separator V-0401
CDS ESD 2 IP Gas Header to GASCO,645,643,1,13,SDV-0402-02,Close SDV -Gas outlet valve from 2nd Stage Separator V-0402
CDS ESD 2 IP Gas Header to GASCO,646,643,2,13,SDV-0403-02,Close SDV - Gas outlet valve from 2nd Stage Separator V-0403
CDS ESD 2 IP Gas Header to GASCO,647,643,3,13,SDV-0404-02,Close SDV - Gas outlet valve from 2nd Stage Separator V-0404
CDS ESD 2 IP Gas Header to GASCO,648,643,4,13,SDV-0405-02,Close SDV - Gas outlet valve from 2nd Stage Separator V-0405
CDS ESD 2 IP Gas Header to GASCO,649,643,5,13,SDV-3600-02,Close SDV - Gas outlet to IP Gas Header to GASCO
CDS ESD 2 IP Gas Header to GASCO,650,643,6,13,SDV-3201-01,Close SDV - Inlet valve to Gas Scrubber V-3201
CDS ESD 2 IP Gas Header to GASCO,653,0,20,13,PT-3600-02,IP Header Pressure High High
CDS ESD 2 IP Gas Header to GASCO,654,653,0,13,SDV-3201-03 ,Close SDV - Gas outlet to IP Header from V-3201 
CDS ESD 2 IP Gas Header to GASCO,655,653,1,13,PCV-3300-04,Close PCV - Gas outlet to IP Header V-3201
CDS ESD 2 IP Gas Header to GASCO,656,0,0,13,S-2015-02,ESD 2 from ESD 1
CDS ESD 2 Gas Scrubber ,706,719,0,15,S-2017-01,ESD 2 Gas Scrubber
CDS ESD 2 Gas Scrubber ,707,706,0,15,SDV-3201-01,Close SDV - Inlet valve to Gas Scrubber V-3201
CDS ESD 2 Gas Scrubber ,708,706,1,15,SDV-3201-03,Close SDV -Lean gas to the Gas Scrubber V-3201
CDS ESD 2 Gas Scrubber ,709,706,2,15,SDV-3201-02,Close SDV - Liquid outlet valve from Gas Scrubber V-3201
CDS ESD 2 Gas Scrubber ,710,706,3,15,LCV-3201-01,Close LCV - Liquid outlet valve from Gas Scrubber V-3201
CDS ESD 2 Gas Scrubber ,711,0,6,15,HS-3201-01A/B,ESD 2 Push Button from CCR/Field
CDS ESD 2 Gas Scrubber ,712,711,0,15,S-2017-01,ESD 2 Gas Scrubber
CDS ESD 2 Gas Scrubber ,713,712,0,15,SDV-3201-01,Close SDV - Inlet valve to Gas Scrubber V-3201
CDS ESD 2 Gas Scrubber ,714,712,1,15,SDV-3201-03,Close SDV -Lean gas to the Gas Scrubber V-3201
CDS ESD 2 Gas Scrubber ,715,712,2,15,SDV-3201-02,Close SDV - Liquid outlet valve from Gas Scrubber V-3201
CDS ESD 2 Gas Scrubber ,716,712,3,15,LCV-3201-01,Close LCV - Liquid outlet valve from Gas Scrubber V-3201
CDS ESD 2 Gas Scrubber ,719,0,0,15,S-2017-02,ESD 2 from ESD 1
CDS ESD 2 Disposal Water System,720,775,0,16,S-2018-01,ESD 2 Disposal Water System
CDS ESD 2 Disposal Water System,721,720,0,16,SDV-2401-04,Close SDV - Reject Water inlet to Tanks T-2401/02
CDS ESD 2 Disposal Water System,722,720,1,16,SDV-2401-01,Close SDV - Disposal Water inlet to T-2401
CDS ESD 2 Disposal Water System,723,720,2,16,SDV-2401-03,Close SDV - Disposal Water outlet from T-2401
CDS ESD 2 Disposal Water System,724,720,3,16,SDV-2401-02,Close SDV - Skimmed Oil outlet from T-2401
CDS ESD 2 Disposal Water System,725,720,4,16,SDV-3804-01,Close SDV - Motive Gas inlet valve ejector J-3804-01/02
CDS ESD 2 Disposal Water System,726,720,5,16,SDV-2402-01,Close SDV - Disposal Water inlet to T-2402
CDS ESD 2 Disposal Water System,727,720,6,16,SDV-2402-02,Close SDV - Skimmed Oil outlet from T-2402
CDS ESD 2 Disposal Water System,728,720,7,16,SDV-2402-03,Close SDV - Disposal Water outlet from T-2402
CDS ESD 2 Disposal Water System,729,720,8,16,SDV-3805-01,Close SDV - Motive Gas inlet valve ejector J-3805-01/02
CDS ESD 2 Disposal Water System,730,720,9,16,P-2407/08/09/10,Stop Disposal Water Pumps
CDS ESD 2 Disposal Water System,731,720,10,16,SDV-0301-04,Close SDV - Water outlet from Prod. Sep. V-0301
CDS ESD 2 Disposal Water System,732,720,11,16,LCV-0301-01,Close LCV - Water outlet from Prod. Sep. V-0301
CDS ESD 2 Disposal Water System,733,720,12,16,SDV-0302-04,Close SDV - Water outlet from Prod. Sep. V-0302
CDS ESD 2 Disposal Water System,734,720,13,16,LCV-0302-01,Close LCV - Water outlet from Prod. Sep. V-0302
CDS ESD 2 Disposal Water System,735,720,14,16,SDV-0303-04,Close SDV - Water outlet from Prod. Sep. V-0303
CDS ESD 2 Disposal Water System,736,720,15,16,LCV-0303-01,Close LCV - Water outlet from Prod. Sep. V-0303
CDS ESD 2 Disposal Water System,737,720,16,16,SDV-0304-04,Close SDV - Water outlet from Prod. Sep. V-0304
CDS ESD 2 Disposal Water System,738,720,17,16,LCV-0304-01,Close LCV - Water outlet from Prod. Sep. V-0304
CDS ESD 2 Disposal Water System,739,720,18,16,SDV-0305-04,Close SDV - Water outlet from Prod. Sep. V-0305
CDS ESD 2 Disposal Water System,740,720,19,16,LCV-0305-01,Close LCV - Water outlet from Prod. Sep. V-0305
CDS ESD 2 Disposal Water System,741,720,20,16,SDV-0601-04,Close SDV - Water outlet from Prod. Sep. V-0601
CDS ESD 2 Disposal Water System,742,720,21,16,LCV-0601-02A/02B,Close LCV - Water outlet from Prod. Sep. V-0601
CDS ESD 2 Disposal Water System,743,720,22,16,SDV-0602-04,Close SDV - Water outlet from Prod. Sep. V-0602
CDS ESD 2 Disposal Water System,744,720,23,16,LCV-0602-02A/02B,Close LCV - Water outlet from Prod. Sep. V-0602
CDS ESD 2 Disposal Water System,745,720,24,16,SDV-0603-04,Close SDV - Water outlet from Prod. Sep. V-0603
CDS ESD 2 Disposal Water System,746,720,25,16,LCV-0603-02A/02B,Close LCV - Water outlet from Prod. Sep. V-0603
CDS ESD 2 Disposal Water System,747,0,28,16,HS-2401-01A/B,ESD  Push Button from CCR/Field
CDS ESD 2 Disposal Water System,748,747,0,16,S-2018-01,ESD 2 Disposal Water System
CDS ESD 2 Disposal Water System,749,748,0,16,SDV-2401-04,Close SDV - Reject Water inlet to Tanks T-2401/02
CDS ESD 2 Disposal Water System,750,748,1,16,SDV-2401-01,Close SDV - Disposal Water inlet to T-2401
CDS ESD 2 Disposal Water System,751,748,2,16,SDV-2401-03,Close SDV - Disposal Water outlet from T-2401
CDS ESD 2 Disposal Water System,752,748,3,16,SDV-2401-02,Close SDV - Skimmed Oil outlet from T-2401
CDS ESD 2 Disposal Water System,753,748,4,16,SDV-3804-01,Close SDV - Motive Gas inlet valve ejector J-3804-01/02
CDS ESD 2 Disposal Water System,754,748,5,16,SDV-2402-01,Close SDV - Disposal Water inlet to T-2402
CDS ESD 2 Disposal Water System,755,748,6,16,SDV-2402-02,Close SDV - Skimmed Oil outlet from T-2402
CDS ESD 2 Disposal Water System,756,748,7,16,SDV-2402-03,Close SDV - Disposal Water outlet from T-2402
CDS ESD 2 Disposal Water System,757,748,8,16,SDV-3805-01,Close SDV - Motive Gas inlet valve ejector J-3805-01/02
CDS ESD 2 Disposal Water System,758,748,9,16,P-2407/08/09/10,Stop Disposal Water Pumps
CDS ESD 2 Disposal Water System,759,748,10,16,SDV-0301-04,Close SDV - Water outlet from Prod. Sep. V-0301
CDS ESD 2 Disposal Water System,760,748,11,16,LCV-0301-01,Close LCV - Water outlet from Prod. Sep. V-0301
CDS ESD 2 Disposal Water System,761,748,12,16,SDV-0302-04,Close SDV - Water outlet from Prod. Sep. V-0302
CDS ESD 2 Disposal Water System,762,748,13,16,LCV-0302-01,Close LCV - Water outlet from Prod. Sep. V-0302
CDS ESD 2 Disposal Water System,763,748,14,16,SDV-0303-04,Close SDV - Water outlet from Prod. Sep. V-0303
CDS ESD 2 Disposal Water System,764,748,15,16,LCV-0303-01,Close LCV - Water outlet from Prod. Sep. V-0303
CDS ESD 2 Disposal Water System,765,748,16,16,SDV-0304-04,Close SDV - Water outlet from Prod. Sep. V-0304
CDS ESD 2 Disposal Water System,766,748,17,16,LCV-0304-01,Close LCV - Water outlet from Prod. Sep. V-0304
CDS ESD 2 Disposal Water System,767,748,18,16,SDV-0305-04,Close SDV - Water outlet from Prod. Sep. V-0305
CDS ESD 2 Disposal Water System,768,748,19,16,LCV-0305-01,Close LCV - Water outlet from Prod. Sep. V-0305
CDS ESD 2 Disposal Water System,769,748,20,16,SDV-0601-04,Close SDV - Water outlet from Prod. Sep. V-0601
CDS ESD 2 Disposal Water System,770,748,21,16,LCV-0601-02A/02B,Close LCV - Water outlet from Prod. Sep. V-0601
CDS ESD 2 Disposal Water System,771,748,22,16,SDV-0602-04,Close SDV - Water outlet from Prod. Sep. V-0602
CDS ESD 2 Disposal Water System,772,748,23,16,LCV-0602-02A/02B,Close LCV - Water outlet from Prod. Sep. V-0602
CDS ESD 2 Disposal Water System,773,748,24,16,SDV-0603-04,Close SDV - Water outlet from Prod. Sep. V-0603
CDS ESD 2 Disposal Water System,774,748,25,16,LCV-0603-02A/02B,Close LCV - Water outlet from Prod. Sep. V-0603
CDS ESD 2 Disposal Water System,775,0,0,16,S-2018-02,ESD 2 from ESD 1
CDS ESD 2 Fresh Water System,776,811,0,17,S-2019-01,ESD 2 Fresh Water System
CDS ESD 2 Fresh Water System,777,776,0,17,SDV-2201-01,Close SDV - Fresh Water inlet to T-2201
CDS ESD 2 Fresh Water System,778,776,1,17,SDV-2201-02,Close SDV - Fresh Water inlet to T-2201
CDS ESD 2 Fresh Water System,779,776,2,17,SDV-3806-01,Close SDV - Motive Gas inlet valve Ejector J-3806-01/02
CDS ESD 2 Fresh Water System,780,776,3,17,SDV-2202-01,Close SDV - Fresh Water inlet T-2202
CDS ESD 2 Fresh Water System,781,776,4,17,SDV-2202-02,Close SDV - Fresh Water outlet T-2202
CDS ESD 2 Fresh Water System,782,776,5,17,SDV-3807-01,Close SDV - Motive Gas inlet valve Ejector J-3807-01/02
CDS ESD 2 Fresh Water System,783,776,6,17,SDV-2205-01,Close SDV - Process Water inlet to T-2205
CDS ESD 2 Fresh Water System,784,776,7,17,SDV-2205-02,Close SDV - Process Water outlet to T-2205
CDS ESD 2 Fresh Water System,785,776,8,17,SDV-3808-01,Close SDV-  Motive Gas inlet valve ejector J-3808-01/02
CDS ESD 2 Fresh Water System,786,776,9,17,P-2201/2202/2203,"Stop P-2201/2202/2203, Fresh Water Pumps"
CDS ESD 2 Fresh Water System,787,0,12,17,HS-2201-04A/B,ESD Push Button from CCR/Field
CDS ESD 2 Fresh Water System,788,787,0,17,S-2019-01,ESD 2 Fresh Water System
CDS ESD 2 Fresh Water System,789,788,0,17,SDV-2201-01,Close SDV - Fresh Water inlet to T-2201
CDS ESD 2 Fresh Water System,790,788,1,17,SDV-2201-02,Close SDV - Fresh Water inlet to T-2201
CDS ESD 2 Fresh Water System,791,788,2,17,SDV-3806-01,Close SDV - Motive Gas inlet valve Ejector J-3806-01/02
CDS ESD 2 Fresh Water System,792,788,3,17,SDV-2202-01,Close SDV - Fresh Water inlet T-2202
CDS ESD 2 Fresh Water System,793,788,4,17,SDV-2202-02,Close SDV - Fresh Water outlet T-2202
CDS ESD 2 Fresh Water System,794,788,5,17,SDV-3807-01,Close SDV - Motive Gas inlet valve Ejector J-3807-01/02
CDS ESD 2 Fresh Water System,795,788,6,17,SDV-2205-01,Close SDV - Process Water inlet to T-2205
CDS ESD 2 Fresh Water System,796,788,7,17,SDV-2205-02,Close SDV - Process Water outlet to T-2205
CDS ESD 2 Fresh Water System,797,788,8,17,SDV-3808-01,Close SDV-  Motive Gas inlet valve ejector J-3808-01/02
CDS ESD 2 Fresh Water System,798,788,9,17,P-2201/2202/2203,"Stop P-2201/2202/2203, Fresh Water Pumps"
CDS ESD 2 Fresh Water System,799,0,24,17,HS-2201-04C,ESD Push Button from Tank T-2205 -  Field
CDS ESD 2 Fresh Water System,800,799,0,17,S-2019-01,ESD 2 Fresh Water System
CDS ESD 2 Fresh Water System,801,800,0,17,SDV-2201-01,Close SDV - Fresh Water inlet to T-2201
CDS ESD 2 Fresh Water System,802,800,1,17,SDV-2201-02,Close SDV - Fresh Water inlet to T-2201
CDS ESD 2 Fresh Water System,803,800,2,17,SDV-3806-01,Close SDV - Motive Gas inlet valve Ejector J-3806-01/02
CDS ESD 2 Fresh Water System,804,800,3,17,SDV-2202-01,Close SDV - Fresh Water inlet T-2202
CDS ESD 2 Fresh Water System,805,800,4,17,SDV-2202-02,Close SDV - Fresh Water outlet T-2202
CDS ESD 2 Fresh Water System,806,800,5,17,SDV-3807-01,Close SDV - Motive Gas inlet valve Ejector J-3807-01/02
CDS ESD 2 Fresh Water System,807,800,6,17,SDV-2205-01,Close SDV - Process Water inlet to T-2205
CDS ESD 2 Fresh Water System,808,800,7,17,SDV-2205-02,Close SDV - Process Water outlet to T-2205
CDS ESD 2 Fresh Water System,809,800,8,17,SDV-3808-01,Close SDV-  Motive Gas inlet valve ejector J-3808-01/02
CDS ESD 2 Fresh Water System,810,800,9,17,P-2201/2202/2203,"Stop P-2201/2202/2203, Fresh Water Pumps"
CDS ESD 2 Fresh Water System,811,0,0,17,S-2019-02,ESD 2 from ESD 1
CDS ESD 2 Oil Export System,894,945,0,20,S-2013-01,ESD 2 Export Oil System
CDS ESD 2 Oil Export System,895,894,0,20,SDV-0801-01,Close SDV - Oil outlet valve from FST T-0801 
CDS ESD 2 Oil Export System,896,894,1,20,SDV-0802-01,Close SDV - Oil outlet valve from FST T-0802 
CDS ESD 2 Oil Export System,897,894,2,20,SDV-0803-01,Close SDV - Oil outlet valve from FST T-0803 
CDS ESD 2 Oil Export System,898,894,3,20,P-0901/2/3/4/5,Stop P-0901/0902/0903/0904/0905 Booster Pumps
CDS ESD 2 Oil Export System,899,894,4,20,XS-1001-01,Stop MOL Pump P-1001
CDS ESD 2 Oil Export System,900,894,5,20,XS-1002-01,Stop MOL Pump P-1002
CDS ESD 2 Oil Export System,901,894,6,20,XS-1003-01,Stop MOL Pump P-1003
CDS ESD 2 Oil Export System,902,894,7,20,SDV-1000-02,Close SDV - Oil outlet valve to Loading Bays
CDS ESD 2 Oil Export System,903,894,8,20,SDV-1601-01,Close SDV - Oil outlet valve to Pig Launchers 
CDS ESD 2 Oil Export System,904,0,11,20,HS-0900-01A/B,ESD Push Button from CCR/Field - Export Oil System
CDS ESD 2 Oil Export System,905,904,0,20,S-2013-01,ESD 2 Export Oil System
CDS ESD 2 Oil Export System,906,905,0,20,SDV-0801-01,Close SDV - Oil outlet valve from FST T-0801 
CDS ESD 2 Oil Export System,907,905,1,20,SDV-0802-01,Close SDV - Oil outlet valve from FST T-0802 
CDS ESD 2 Oil Export System,908,905,2,20,SDV-0803-01,Close SDV - Oil outlet valve from FST T-0803 
CDS ESD 2 Oil Export System,909,905,3,20,P-0901/2/3/4/5,Stop P-0901/0902/0903/0904/0905 Booster Pumps
CDS ESD 2 Oil Export System,910,905,4,20,XS-1001-01,Stop MOL Pump P-1001
CDS ESD 2 Oil Export System,911,905,5,20,XS-1002-01,Stop MOL Pump P-1002
CDS ESD 2 Oil Export System,912,905,6,20,XS-1003-01,Stop MOL Pump P-1003
CDS ESD 2 Oil Export System,913,905,7,20,SDV-1000-02,Close SDV - Oil outlet valve to Loading Bays
CDS ESD 2 Oil Export System,914,905,8,20,SDV-1601-01,Close SDV - Oil outlet valve to Pig Launchers 
CDS ESD 2 Oil Export System,915,0,22,20,S-2013-03,ESD 2 Export Oil System from T-0801
CDS ESD 2 Oil Export System,916,915,0,20,SDV-0801-01,Close SDV - Oil outlet valve from FST T-0801 
CDS ESD 2 Oil Export System,917,915,1,20,SDV-0802-01,Close SDV - Oil outlet valve from FST T-0802 
CDS ESD 2 Oil Export System,918,915,2,20,SDV-0803-01,Close SDV - Oil outlet valve from FST T-0803 
CDS ESD 2 Oil Export System,919,915,3,20,P-0903/0904,Stop Booster Pumps
CDS ESD 2 Oil Export System,920,915,4,20,XS-1001-01,Stop MOL Pump P-1001
CDS ESD 2 Oil Export System,921,915,5,20,XS-1002-01,Stop MOL Pump P-1002
CDS ESD 2 Oil Export System,922,915,6,20,XS-1003-01,Stop MOL Pump P-1003
CDS ESD 2 Oil Export System,923,915,7,20,SDV-1000-02,Close SDV - Oil outlet valve to Loading Bays
CDS ESD 2 Oil Export System,924,915,8,20,SDV-1601-01,Close SDV - Oil outlet valve to Pig Launchers 
CDS ESD 2 Oil Export System,925,0,32,20,S-2013-04,ESD 2 Export Oil System  from T-0802
CDS ESD 2 Oil Export System,926,925,0,20,SDV-0801-01,Close SDV - Oil outlet valve from FST T-0801 
CDS ESD 2 Oil Export System,927,925,1,20,SDV-0802-01,Close SDV - Oil outlet valve from FST T-0802 
CDS ESD 2 Oil Export System,928,925,2,20,SDV-0803-01,Close SDV - Oil outlet valve from FST T-0803 
CDS ESD 2 Oil Export System,929,925,3,20,P-0901/0902,Stop Booster Pumps
CDS ESD 2 Oil Export System,930,925,4,20,XS-1001-01,Stop MOL Pump P-1001
CDS ESD 2 Oil Export System,931,925,5,20,XS-1002-01,Stop MOL Pump P-1002
CDS ESD 2 Oil Export System,932,925,6,20,XS-1003-01,Stop MOL Pump P-1003
CDS ESD 2 Oil Export System,933,925,7,20,SDV-1000-02,Close SDV - Oil outlet valve to Loading Bays
CDS ESD 2 Oil Export System,934,925,8,20,SDV-1601-01,Close SDV - Oil outlet valve to Pig Launchers 
CDS ESD 2 Oil Export System,935,0,42,20,S-2013-05,ESD 2 Export Oil System  from T-0803
CDS ESD 2 Oil Export System,936,935,0,20,SDV-0801-01,Close SDV - Oil outlet valve from FST T-0801 
CDS ESD 2 Oil Export System,937,935,1,20,SDV-0802-01,Close SDV - Oil outlet valve from FST T-0802 
CDS ESD 2 Oil Export System,938,935,2,20,SDV-0803-01,Close SDV - Oil outlet valve from FST T-0803 
CDS ESD 2 Oil Export System,939,935,3,20,P-0905,Stop Booster Pump
CDS ESD 2 Oil Export System,940,935,4,20,XS-1001-01,Stop MOL Pump P-1001
CDS ESD 2 Oil Export System,941,935,5,20,XS-1002-01,Stop MOL Pump P-1002
CDS ESD 2 Oil Export System,942,935,6,20,XS-1003-01,Stop MOL Pump P-1003
CDS ESD 2 Oil Export System,943,935,7,20,SDV-1000-02,Close SDV - Oil outlet valve to Loading Bays
CDS ESD 2 Oil Export System,944,935,8,20,SDV-1601-01,Close SDV - Oil outlet valve to Pig Launchers 
CDS ESD 2 Oil Export System,945,0,0,20,S-2013-02,ESD 2 from ESD 1
CDS ESD 2 - Separation Train 1 ,946,144,0,1,S-2001-01,Separation Train n°1- Dry Mode
CDS ESD 2 - Separation Train 1 ,947,946,0,1,SDV-0301-01,Close SDV - Oil Inlet Valve to Prod. Separator V-0301  
CDS ESD 2 - Separation Train 1 ,948,946,1,1,SDV-0301-04,Close SDV - Water outlet from Prod. Separator V-0301
CDS ESD 2 - Separation Train 1 ,949,946,2,1,LCV-0301-01,Close LCV - Water outlet from Prod. Separator V-0301
CDS ESD 2 - Separation Train 1 ,950,946,3,1,SDV-0301-02,Close SDV - Fresh Water inlet valve to Prod. Separator V-0301
CDS ESD 2 - Separation Train 1 ,951,946,4,1,SDV-0301-05,Close SDV - Oil outlet from Prod. Separator V-0301
CDS ESD 2 - Separation Train 1 ,952,946,5,1,FCV-0301-08,Close FCV - Oil outlet from Prod. Separator V-0301
CDS ESD 2 - Separation Train 1 ,953,946,6,1,SDV-0301-03,Close SDV - Gas outlet valve from Prod. Separator V-0301
